project_id,client_id,client_name,sector,service_line,start_date,planned_end_date,actual_end_date,status,complexity,team_size,senior_staff_count,junior_staff_count,contract_value_usd,actual_cost_usd,delay_days,cost_overrun_pct,client_satisfaction_score,renewed_within_12m,acquisition_channel
P1728,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Strategic Planning,2025-04-23,2025-09-23,2025-09-25,Completed,Medium,7,3,4,214700.0,218100.0,2.0,0.016,3.7,Too Recent,Competitive Tender
P1754,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2025-04-23,2025-07-23,2025-07-27,Completed,Low,3,1,2,38500.0,39500.0,4.0,0.026,3.8,Too Recent,Referral
P0206,C-A-Client-08,A-Client-08,Agriculture,Political Risk Management,2025-04-23,2025-10-23,2025-12-06,Completed,High,13,5,8,415400.0,486800.0,44.0,0.172,2.6,Too Recent,Direct Outreach
P0500,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Strategic Planning,2025-04-23,2025-06-23,2025-06-25,Completed,Low,2,1,1,16400.0,16800.0,2.0,0.022,3.3,Too Recent,Repeat Client
P1732,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Political Risk Management,2025-04-24,2025-07-24,2025-07-24,Completed,Medium,7,2,5,128400.0,128400.0,0.0,0.0,4.4,Too Recent,Repeat Client
P1747,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-04-24,2025-08-24,2025-08-25,Completed,Medium,7,2,5,171300.0,172200.0,1.0,0.005,3.9,Too Recent,Referral
P0510,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Data Visualization & Analytics,2025-04-25,2025-05-25,2025-05-25,Completed,Low,4,1,3,21900.0,21900.0,0.0,0.0,3.7,Too Recent,Competitive Tender
P1373,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Political Risk Management,2025-04-25,2026-01-25,,Ongoing,High,15,7,8,614100.0,,,,,Too Recent,Repeat Client
P1733,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-04-26,2025-05-26,2025-05-29,Completed,Low,2,1,1,10200.0,11300.0,3.0,0.11,4.0,Too Recent,Competitive Tender
P0501,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Market & Social Research,2025-04-27,2025-07-27,2025-07-29,Completed,Medium,8,2,6,121700.0,124100.0,2.0,0.02,4.5,Too Recent,Repeat Client
P0513,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Stakeholder Engagement,2025-04-28,2025-06-28,2025-07-01,Completed,Low,2,1,1,20700.0,21800.0,3.0,0.051,3.9,Too Recent,Referral
P1758,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Market & Social Research,2025-05-01,2025-08-01,2025-08-18,Completed,Medium,7,2,5,119300.0,142000.0,17.0,0.19,3.4,Too Recent,Direct Outreach
P0522,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Stakeholder Engagement,2025-05-02,2025-07-02,2025-07-05,Completed,Low,3,1,2,32900.0,34400.0,3.0,0.046,4.5,Too Recent,Competitive Tender
P1027,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Strategic Planning,2025-05-02,2025-06-02,2025-06-05,Completed,Low,3,1,2,15600.0,17400.0,3.0,0.118,4.1,Too Recent,Referral
P0520,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Stakeholder Engagement,2025-05-03,2025-09-03,2025-09-06,Completed,High,7,2,5,233700.0,238400.0,3.0,0.02,4.0,Too Recent,Repeat Client
P1201,C-PS-Client-02,PS-Client-02,Public Sector,Strategic Planning,2025-05-04,2025-10-04,2025-12-18,Completed,Medium,5,1,4,116100.0,146800.0,75.0,0.264,2.5,Too Recent,Repeat Client
P1379,C-CEAT-Client-08,CEAT-Client-08,Creative Economy and Tourism,Market & Social Research,2025-05-04,2025-11-04,2025-11-07,Completed,High,14,6,8,319100.0,322600.0,3.0,0.011,3.5,Too Recent,Competitive Tender
P1761,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Strategic Planning,2025-05-04,2025-07-04,2025-07-05,Completed,Low,2,1,1,16800.0,17000.0,1.0,0.01,4.3,Too Recent,Repeat Client
P1768,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2025-05-06,2025-08-06,2025-08-09,Completed,Medium,7,1,6,109100.0,113500.0,3.0,0.04,3.7,Too Recent,Repeat Client
P0518,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Digital Transformation,2025-05-07,2025-08-07,2025-08-09,Completed,Low,2,1,1,29700.0,30300.0,2.0,0.019,3.9,Too Recent,Competitive Tender
P1029,C-FAI-Client-07,FAI-Client-07,Finance and Insurance,Political Risk Management,2025-05-07,2025-08-07,2025-08-11,Completed,Low,3,1,2,48700.0,50700.0,4.0,0.041,4.7,Too Recent,Referral
P0523,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Market & Social Research,2025-05-07,2025-06-07,2025-06-11,Completed,Low,2,1,1,9400.0,10800.0,4.0,0.152,4.4,Too Recent,Competitive Tender
P0517,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Data Visualization & Analytics,2025-05-08,2025-07-08,2025-07-08,Completed,Low,3,1,2,31300.0,31300.0,0.0,0.0,4.3,Too Recent,Repeat Client
P1204,C-PS-Client-01,PS-Client-01,Public Sector,Market & Social Research,2025-05-08,2026-01-08,,Ongoing,High,8,2,6,314300.0,,,,,Too Recent,Repeat Client
P1376,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Data Visualization & Analytics,2025-05-08,2025-06-08,2025-06-11,Completed,Low,4,2,2,10200.0,11100.0,3.0,0.086,4.2,Too Recent,Competitive Tender
P1028,C-FAI-Client-01,FAI-Client-01,Finance and Insurance,Digital Transformation,2025-05-09,2025-07-09,2025-07-10,Completed,Low,2,1,1,19100.0,19400.0,1.0,0.017,4.4,Too Recent,Competitive Tender
P1760,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Stakeholder Engagement,2025-05-10,2025-07-10,2025-07-13,Completed,Medium,7,2,5,68600.0,72000.0,3.0,0.049,4.4,Too Recent,Referral
P1770,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Data Visualization & Analytics,2025-05-10,2026-02-10,,Ongoing,High,9,4,5,589100.0,,,,,Too Recent,Competitive Tender
P0525,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Political Risk Management,2025-05-10,2025-06-10,2025-06-13,Completed,Low,4,2,2,18700.0,20800.0,3.0,0.114,4.0,Too Recent,Repeat Client
P0815,C-E-Client-02,E-Client-02,Energy,Political Risk Management,2025-05-11,2025-08-11,2025-08-13,Completed,Low,2,1,1,30900.0,31700.0,2.0,0.027,4.4,Too Recent,Repeat Client
P0514,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Strategic Planning,2025-05-13,2025-08-13,2025-08-13,Completed,Low,2,1,1,32300.0,32300.0,0.0,0.0,5.0,Too Recent,Direct Outreach
P1377,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Data Visualization & Analytics,2025-05-13,2025-06-13,2025-06-15,Completed,Low,4,2,2,12200.0,13100.0,2.0,0.076,4.1,Too Recent,Competitive Tender
P0519,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Market & Social Research,2025-05-14,2025-08-14,2025-08-18,Completed,Low,2,1,1,26300.0,27100.0,4.0,0.029,3.8,Too Recent,Direct Outreach
P1375,C-CEAT-Client-08,CEAT-Client-08,Creative Economy and Tourism,Market & Social Research,2025-05-15,2025-11-15,2026-02-14,Completed,High,14,6,8,373400.0,472700.0,91.0,0.266,2.7,Too Recent,Referral
P0211,C-A-Client-06,A-Client-06,Agriculture,Data Visualization & Analytics,2025-05-15,2025-08-15,2025-08-17,Completed,Low,3,1,2,31400.0,32100.0,2.0,0.023,4.6,Too Recent,Competitive Tender
P1378,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Political Risk Management,2025-05-15,2025-10-15,2025-10-17,Completed,Medium,4,1,3,63700.0,64300.0,2.0,0.009,4.2,Too Recent,Referral
P1762,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Stakeholder Engagement,2025-05-15,2025-10-15,2025-10-16,Completed,Medium,7,2,5,181900.0,183000.0,1.0,0.006,4.4,Too Recent,Repeat Client
P1773,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Stakeholder Engagement,2025-05-15,2025-10-15,2026-01-02,Completed,Medium,7,3,4,173200.0,223900.0,79.0,0.293,2.5,Too Recent,Repeat Client
P1030,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Strategic Planning,2025-05-15,2025-06-15,2025-06-19,Completed,Low,2,1,1,11600.0,12800.0,4.0,0.103,3.9,Too Recent,Repeat Client
P0215,C-A-Client-03,A-Client-03,Agriculture,Political Risk Management,2025-05-16,2025-10-16,2025-10-18,Completed,Medium,7,3,4,135500.0,137400.0,2.0,0.014,4.1,Too Recent,Repeat Client
P1771,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Data Visualization & Analytics,2025-05-16,2025-12-16,2025-12-16,Completed,High,11,4,7,471500.0,471500.0,0.0,0.0,4.6,Too Recent,Referral
P0817,C-E-Client-10,E-Client-10,Energy,Stakeholder Engagement,2025-05-17,2025-07-17,2025-07-17,Completed,Low,2,1,1,18800.0,18800.0,0.0,0.0,4.6,Too Recent,Competitive Tender
P1757,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Stakeholder Engagement,2025-05-17,2025-07-17,2025-07-17,Completed,Low,4,1,3,31700.0,31700.0,0.0,0.0,4.5,Too Recent,Repeat Client
P0816,C-E-Client-06,E-Client-06,Energy,Data Visualization & Analytics,2025-05-18,2025-07-18,2025-07-20,Completed,Low,4,1,3,36700.0,37800.0,2.0,0.029,4.4,Too Recent,Repeat Client
P0212,C-A-Client-06,A-Client-06,Agriculture,Market & Social Research,2025-05-18,2025-10-18,2025-10-20,Completed,Medium,7,3,4,157700.0,159400.0,2.0,0.011,4.0,Too Recent,Competitive Tender
P1202,C-PS-Client-08,PS-Client-08,Public Sector,Stakeholder Engagement,2025-05-19,2026-02-19,,Ongoing,High,13,4,9,670000.0,,,,,Too Recent,Referral
P1374,C-CEAT-Client-08,CEAT-Client-08,Creative Economy and Tourism,Strategic Planning,2025-05-19,2025-06-19,2025-06-20,Completed,Low,2,1,1,5400.0,5500.0,1.0,0.021,4.2,Too Recent,Referral
P1767,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Data Visualization & Analytics,2025-05-20,2025-07-20,2025-07-22,Completed,Low,2,1,1,16100.0,16500.0,2.0,0.022,3.9,Too Recent,Referral
P1764,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Market & Social Research,2025-05-20,2025-10-20,2025-10-21,Completed,Medium,6,3,3,151100.0,152200.0,1.0,0.007,3.8,Too Recent,Repeat Client
P1203,C-PS-Client-01,PS-Client-01,Public Sector,Data Visualization & Analytics,2025-05-20,2026-02-20,,Ongoing,High,11,3,8,556200.0,,,,,Too Recent,Direct Outreach
P1763,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Digital Transformation,2025-05-22,2025-09-22,2025-09-26,Completed,High,12,3,9,267900.0,276700.0,4.0,0.033,3.7,Too Recent,Repeat Client
P0521,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Digital Transformation,2025-05-22,2025-08-22,2025-09-03,Completed,Low,2,1,1,28000.0,31500.0,12.0,0.124,3.8,Too Recent,Competitive Tender
P1772,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Political Risk Management,2025-05-22,2025-06-22,2025-06-24,Completed,Low,3,1,2,14500.0,15600.0,2.0,0.079,3.9,Too Recent,Direct Outreach
P1031,C-FAI-Client-05,FAI-Client-05,Finance and Insurance,Stakeholder Engagement,2025-05-23,2026-01-23,,Ongoing,High,11,5,6,677800.0,,,,,Too Recent,Repeat Client
P0213,C-A-Client-07,A-Client-07,Agriculture,Market & Social Research,2025-05-23,2025-06-23,2025-06-23,Completed,Low,4,2,2,14200.0,14200.0,0.0,0.0,4.2,Too Recent,Referral
P0516,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Market & Social Research,2025-05-24,2025-08-24,2025-08-27,Completed,Low,3,1,2,36300.0,37100.0,3.0,0.023,4.5,Too Recent,Referral
P0210,C-A-Client-08,A-Client-08,Agriculture,Market & Social Research,2025-05-24,2025-07-24,2025-07-24,Completed,Low,4,1,3,24700.0,24700.0,0.0,0.0,4.6,Too Recent,Repeat Client
P0515,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Digital Transformation,2025-05-25,2025-07-25,2025-07-29,Completed,Medium,6,2,4,78400.0,82300.0,4.0,0.05,4.6,Too Recent,Repeat Client
P1759,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Strategic Planning,2025-05-25,2025-12-25,2025-12-28,Completed,High,8,4,4,389200.0,395400.0,3.0,0.016,4.5,Too Recent,Repeat Client
P1766,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2025-05-26,2025-06-26,2025-06-28,Completed,Low,4,1,3,20100.0,21500.0,2.0,0.069,3.8,Too Recent,Repeat Client
P0814,C-E-Client-10,E-Client-10,Energy,Data Visualization & Analytics,2025-05-27,2025-08-27,2025-10-17,Completed,Low,2,1,1,27800.0,39800.0,51.0,0.433,2.6,Too Recent,Repeat Client
P0524,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Market & Social Research,2025-05-27,2025-09-27,2025-09-28,Completed,Medium,8,3,5,218400.0,220600.0,1.0,0.01,4.3,Too Recent,Direct Outreach
P1200,C-PS-Client-01,PS-Client-01,Public Sector,Market & Social Research,2025-05-27,2025-08-27,2025-08-31,Completed,Medium,5,1,4,69000.0,71600.0,4.0,0.038,3.9,Too Recent,Direct Outreach
P1765,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-05-28,2025-06-28,2025-07-01,Completed,Low,4,2,2,20000.0,21800.0,3.0,0.09,4.3,Too Recent,Direct Outreach
P0214,C-A-Client-06,A-Client-06,Agriculture,Digital Transformation,2025-05-28,2025-07-28,2025-07-28,Completed,Low,2,1,1,13900.0,13900.0,0.0,0.0,4.6,Too Recent,Referral
P1769,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Political Risk Management,2025-05-28,2025-06-28,2025-07-02,Completed,Low,2,1,1,7500.0,8200.0,4.0,0.093,4.0,Too Recent,Referral
P1036,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Market & Social Research,2025-06-01,2026-02-01,,Ongoing,High,9,4,5,614900.0,,,,,Too Recent,Referral
P1791,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Digital Transformation,2025-06-01,2025-09-01,2025-11-22,Completed,Medium,7,2,5,122700.0,180100.0,82.0,0.468,2.2,Too Recent,Referral
P0216,C-A-Client-06,A-Client-06,Agriculture,Strategic Planning,2025-06-02,2025-07-02,2025-07-03,Completed,Low,4,1,3,11100.0,11500.0,1.0,0.04,4.2,Too Recent,Competitive Tender
P1786,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-06-02,2025-10-02,2025-10-04,Completed,High,13,5,8,392800.0,399500.0,2.0,0.017,4.7,Too Recent,Referral
P1776,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Digital Transformation,2025-06-02,2025-10-02,2025-12-27,Completed,Medium,7,3,4,177200.0,253400.0,86.0,0.43,2.1,Too Recent,Competitive Tender
P1206,C-PS-Client-07,PS-Client-07,Public Sector,Data Visualization & Analytics,2025-06-02,2025-10-02,2025-10-05,Completed,Medium,8,2,6,134500.0,137900.0,3.0,0.025,4.0,Too Recent,Repeat Client
P0534,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Stakeholder Engagement,2025-06-03,2025-11-03,2025-11-20,Completed,Medium,6,2,4,183700.0,195100.0,17.0,0.062,4.0,Too Recent,Repeat Client
P1781,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2025-06-03,2025-07-03,2025-07-07,Completed,Low,4,2,2,19100.0,21800.0,4.0,0.139,4.4,Too Recent,Referral
P1784,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Digital Transformation,2025-06-03,2025-09-03,2025-09-07,Completed,Low,2,1,1,30900.0,32600.0,4.0,0.055,4.1,Too Recent,Repeat Client
P1381,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Data Visualization & Analytics,2025-06-04,2025-08-04,2025-08-04,Completed,Low,4,2,2,23800.0,23800.0,0.0,0.0,3.8,Too Recent,Repeat Client
P0539,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Political Risk Management,2025-06-04,2025-11-04,2025-11-06,Completed,Medium,5,2,3,171400.0,174100.0,2.0,0.016,4.2,Too Recent,Repeat Client
P1798,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Strategic Planning,2025-06-05,2025-11-05,2025-11-09,Completed,Medium,7,2,5,171400.0,175700.0,4.0,0.025,4.5,Too Recent,Repeat Client
P1779,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Stakeholder Engagement,2025-06-05,2025-09-05,2025-09-06,Completed,Medium,6,2,4,113800.0,114900.0,1.0,0.01,3.9,Too Recent,Repeat Client
P1038,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Stakeholder Engagement,2025-06-05,2025-11-05,2025-11-09,Completed,High,9,2,7,359500.0,371000.0,4.0,0.032,3.5,Too Recent,Referral
P0819,C-E-Client-10,E-Client-10,Energy,Strategic Planning,2025-06-05,2025-08-05,2025-08-09,Completed,Medium,4,1,3,50200.0,53000.0,4.0,0.056,4.0,Too Recent,Direct Outreach
P1794,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2025-06-05,2025-09-05,2025-10-25,Completed,Medium,4,2,2,59900.0,77900.0,50.0,0.3,3.0,Too Recent,Repeat Client
P1799,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2025-06-06,2025-07-06,2025-07-08,Completed,Low,4,1,3,18500.0,19400.0,2.0,0.048,4.1,Too Recent,Repeat Client
P0530,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Market & Social Research,2025-06-06,2025-09-06,2025-09-28,Completed,Low,3,1,2,47800.0,59900.0,22.0,0.253,2.9,Too Recent,Repeat Client
P1796,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Political Risk Management,2025-06-07,2025-11-07,2025-11-07,Completed,Medium,5,2,3,118000.0,118000.0,0.0,0.0,4.4,Too Recent,Repeat Client
P0540,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Political Risk Management,2025-06-08,2025-10-08,2025-11-24,Completed,Medium,6,2,4,144900.0,176300.0,47.0,0.217,3.3,Too Recent,Repeat Client
P1037,C-FAI-Client-05,FAI-Client-05,Finance and Insurance,Market & Social Research,2025-06-08,2025-08-08,2025-08-08,Completed,Medium,8,3,5,95400.0,95400.0,0.0,0.0,4.3,Too Recent,Repeat Client
P0533,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Digital Transformation,2025-06-08,2025-08-08,2025-08-12,Completed,Low,2,1,1,19400.0,20500.0,4.0,0.056,4.4,Too Recent,Direct Outreach
P0821,C-E-Client-08,E-Client-08,Energy,Stakeholder Engagement,2025-06-09,2025-08-09,2025-08-10,Completed,Low,4,2,2,36100.0,36700.0,1.0,0.017,3.7,Too Recent,Repeat Client
P0531,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Stakeholder Engagement,2025-06-10,2025-09-10,2025-09-10,Completed,Medium,7,2,5,143600.0,143600.0,0.0,0.0,4.6,Too Recent,Competitive Tender
P1380,C-CEAT-Client-03,CEAT-Client-03,Creative Economy and Tourism,Stakeholder Engagement,2025-06-10,2025-08-10,2025-08-10,Completed,Low,4,1,3,21500.0,21500.0,0.0,0.0,4.5,Too Recent,Repeat Client
P0526,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Digital Transformation,2025-06-10,2025-08-10,2025-08-11,Completed,Low,2,1,1,21900.0,22300.0,1.0,0.018,4.8,Too Recent,Referral
P0538,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Digital Transformation,2025-06-10,2025-07-10,2025-07-14,Completed,Low,2,1,1,10700.0,12000.0,4.0,0.126,3.4,Too Recent,Repeat Client
P1801,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Strategic Planning,2025-06-10,2025-11-10,2025-11-11,Completed,Medium,4,1,3,125800.0,126300.0,1.0,0.004,4.1,Too Recent,Repeat Client
P0528,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Digital Transformation,2025-06-12,2026-03-12,,Ongoing,High,13,4,9,933800.0,,,,,Too Recent,Direct Outreach
P0823,C-E-Client-01,E-Client-01,Energy,Political Risk Management,2025-06-13,2025-11-13,2026-03-05,Completed,High,13,3,10,516300.0,651600.0,112.0,0.262,2.4,Too Recent,Competitive Tender
P1792,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Stakeholder Engagement,2025-06-13,2026-03-13,,Ongoing,High,14,5,9,839100.0,,,,,Too Recent,Repeat Client
P1034,C-FAI-Client-07,FAI-Client-07,Finance and Insurance,Data Visualization & Analytics,2025-06-13,2025-09-13,2025-10-31,Completed,Medium,8,2,6,164200.0,202000.0,48.0,0.23,3.2,Too Recent,Repeat Client
P1780,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Stakeholder Engagement,2025-06-14,2025-10-14,2025-10-16,Completed,Medium,8,2,6,167700.0,170600.0,2.0,0.017,4.5,Too Recent,Repeat Client
P0532,C-CACM-Client-03,CACM-Client-03,Climate and Carbon Markets,Political Risk Management,2025-06-14,2025-11-14,2025-11-14,Completed,Medium,8,4,4,230200.0,230200.0,0.0,0.0,4.3,Too Recent,Referral
P1782,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Digital Transformation,2025-06-14,2025-08-14,2025-08-17,Completed,Low,2,1,1,18200.0,19200.0,3.0,0.053,4.4,Too Recent,Repeat Client
P0529,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Political Risk Management,2025-06-14,2026-01-14,,Ongoing,High,9,3,6,499000.0,,,,,Too Recent,Repeat Client
P1778,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Data Visualization & Analytics,2025-06-15,2026-01-15,,Ongoing,High,8,2,6,326900.0,,,,,Too Recent,Direct Outreach
P0219,C-A-Client-07,A-Client-07,Agriculture,Digital Transformation,2025-06-16,2025-08-16,2025-08-17,Completed,Low,3,1,2,17800.0,18200.0,1.0,0.021,4.7,Too Recent,Repeat Client
P1800,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Market & Social Research,2025-06-16,2025-08-16,2025-08-20,Completed,Medium,7,3,4,78600.0,82900.0,4.0,0.055,3.9,Too Recent,Competitive Tender
P0818,C-E-Client-07,E-Client-07,Energy,Market & Social Research,2025-06-17,2025-08-17,2025-09-16,Completed,Low,2,1,1,20200.0,24800.0,30.0,0.23,4.0,Too Recent,Repeat Client
P1032,C-FAI-Client-07,FAI-Client-07,Finance and Insurance,Data Visualization & Analytics,2025-06-18,2025-09-18,2025-09-18,Completed,Medium,7,2,5,134600.0,134600.0,0.0,0.0,4.7,Too Recent,Competitive Tender
P1790,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Strategic Planning,2025-06-18,2025-07-18,2025-07-19,Completed,Low,2,1,1,8300.0,8600.0,1.0,0.036,4.7,Too Recent,Repeat Client
P0541,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Data Visualization & Analytics,2025-06-18,2025-10-18,2025-10-18,Completed,Medium,6,2,4,142800.0,142800.0,0.0,0.0,4.3,Too Recent,Repeat Client
P1787,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Data Visualization & Analytics,2025-06-19,2025-11-19,2025-11-19,Completed,Medium,7,3,4,207900.0,207900.0,0.0,0.0,4.3,Too Recent,Repeat Client
